customer_id,signup_date,age,country,device,acquisition_channel,plan,billing_cycle,payment_method,base_price,total_discount_pct,monthly_fee,late_payments_6m,usage_days_30,avg_session_minutes,content_diversity,engagement_trend,support_tickets_6m,avg_ticket_resolution_hours,had_streaming_issues,refund_requests_12m,tenure_months,churn_probability_true,churned,churned_month
7181,2023-03-25,59,IT,Mobile,Social,Basic,Monthly,Debit Card,9.99,0.05,9.49,1,16,23.1,3,0.9,2,21.5,1,0,33,0.8624,1,12.0
7182,2025-01-07,20,US,Desktop,Social,Standard,Monthly,PayPal,13.99,0.0,13.99,0,12,57.7,3,-0.07,1,18.2,1,0,12,0.8039,1,12.0
7183,2021-04-21,48,US,Desktop,Organic,Basic,Monthly,Prepaid,9.99,0.15,8.49,0,12,55.9,9,0.61,0,14.1,0,1,56,0.7909,0,
7184,2022-08-23,52,NL,SmartTV,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,17,31.2,8,-1.16,0,35.1,0,0,40,0.6459,1,2.0
7185,2022-02-24,45,UK,Desktop,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,3,52.7,8,-0.43,0,26.9,1,0,46,0.8221,0,
7186,2025-01-11,51,NL,Desktop,Organic,Premium,Monthly,PayPal,17.99,0.0,17.99,0,23,42.0,4,0.55,0,13.6,0,0,12,0.5587,1,9.0
7187,2023-05-08,64,US,SmartTV,Affiliate,Basic,Monthly,Google Pay,9.99,0.15,8.49,0,25,19.4,7,-0.36,0,26.0,1,0,32,0.7841,1,11.0
7188,2021-06-08,24,US,SmartTV,Referral,Standard,Monthly,Google Pay,13.99,0.0,13.99,1,20,26.3,10,1.48,0,35.3,1,0,55,0.8817,1,1.0
7189,2022-04-24,47,DE,SmartTV,Organic,Standard,Annual,Credit Card,13.99,0.1953591489134267,11.26,0,10,40.3,7,-0.24,1,6.6,0,0,44,0.6437,0,
7190,2021-03-23,59,FR,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,20,81.7,8,-0.25,0,10.3,0,1,57,0.5897,0,
7191,2023-05-19,60,UK,Desktop,Paid Search,Premium,Annual,Credit Card,17.99,0.38311030301812565,11.1,0,15,51.6,9,1.4,0,33.9,0,1,31,0.6224,0,
7192,2025-12-27,42,US,Mobile,Paid Search,Basic,Monthly,Prepaid,9.99,0.0,9.99,1,27,62.9,5,0.82,1,9.9,0,0,1,0.631,1,6.0
7193,2023-11-02,69,US,Mobile,Social,Standard,Monthly,Prepaid,13.99,0.05,13.29,0,9,8.2,4,1.5,0,12.6,0,0,26,0.641,0,
7194,2025-05-07,34,UK,Desktop,Organic,Basic,Monthly,Prepaid,9.99,0.05,9.49,0,24,34.4,4,-0.73,0,34.0,0,0,8,0.664,1,2.0
7195,2024-09-17,40,DE,Mobile,Paid Search,Premium,Monthly,Debit Card,17.99,0.0,17.99,1,12,27.2,3,-0.68,1,20.5,0,1,15,0.8638,1,1.0
7196,2025-06-01,60,NL,Desktop,Affiliate,Standard,Monthly,Debit Card,13.99,0.05,13.29,1,7,50.6,10,0.44,2,1.0,0,0,7,0.7826,1,3.0
7197,2022-07-22,40,ES,Mobile,Paid Search,Standard,Annual,Credit Card,13.99,0.23852116460472994,10.65,0,10,41.1,6,-1.11,0,7.0,0,1,41,0.6401,1,7.0
7198,2025-10-04,35,ES,SmartTV,Affiliate,Basic,Monthly,Debit Card,9.99,0.05,9.49,0,17,11.3,11,0.82,1,22.9,0,0,3,0.7068,0,
7199,2022-03-12,46,SE,Mobile,Social,Basic,Annual,Credit Card,9.99,0.23157605663306843,7.68,1,12,66.0,4,-0.03,0,19.0,1,0,46,0.8529,1,3.0
7200,2023-03-12,50,UK,Mobile,Paid Search,Basic,Monthly,Credit Card,9.99,0.05,9.49,0,21,34.6,8,1.49,0,1.0,0,0,34,0.5547,1,7.0
7201,2024-05-29,68,US,Desktop,Paid Search,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,8,47.1,7,0.14,0,10.6,1,1,19,0.9299,1,2.0
7202,2022-06-08,50,CA,Tablet,Referral,Standard,Annual,Debit Card,13.99,0.10719305442942012,12.49,0,5,81.6,5,0.39,0,9.6,1,1,43,0.6422,0,
7203,2022-04-28,27,DE,Desktop,Email,Standard,Monthly,Debit Card,13.99,0.0,13.99,1,16,45.7,1,0.55,0,19.4,0,0,44,0.6372,1,11.0
7204,2021-08-26,20,DE,Tablet,Organic,Basic,Monthly,Apple Pay,9.99,0.0,9.99,2,18,19.0,6,0.01,0,9.5,1,0,52,0.912,1,6.0
7205,2021-01-08,68,NL,SmartTV,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,6,39.5,3,-0.35,0,4.1,0,1,60,0.7202,1,11.0
7206,2023-07-05,39,IT,Mobile,Social,Standard,Annual,Prepaid,13.99,0.3884416595406246,8.56,0,8,48.6,1,-2.42,0,28.2,0,0,30,0.716,1,4.0
7207,2025-12-07,28,UK,Mobile,Paid Search,Basic,Monthly,Google Pay,9.99,0.1,8.99,1,28,45.3,1,-0.25,0,1.4,0,1,1,0.7851,0,
7208,2022-02-06,29,FR,Mobile,Social,Basic,Monthly,PayPal,9.99,0.1,8.99,0,16,39.1,6,0.74,2,1.0,0,0,47,0.7538,0,
7209,2023-03-15,23,CA,Mobile,Organic,Standard,Annual,Apple Pay,13.99,0.2940259391167147,9.88,0,0,71.2,6,-0.06,1,8.3,0,0,34,0.5982,1,3.0
7210,2025-09-05,28,FR,Desktop,Organic,Premium,Annual,PayPal,17.99,0.1171229741356874,15.88,0,26,12.7,9,0.94,0,30.3,1,0,4,0.6154,1,8.0
7211,2024-11-11,58,DE,Mobile,Paid Search,Basic,Monthly,Credit Card,9.99,0.0,9.99,1,25,96.4,9,-0.86,0,20.3,0,0,14,0.5931,1,7.0
7212,2021-01-08,52,FR,Mobile,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,1,19,54.1,5,-1.34,0,13.4,0,1,60,0.7116,0,
7213,2023-07-04,49,FR,Desktop,Social,Basic,Annual,PayPal,9.99,0.11432253833366463,8.85,0,1,60.1,4,-0.44,0,13.7,0,0,30,0.6779,1,10.0
7214,2021-09-19,18,US,Desktop,Affiliate,Basic,Monthly,Prepaid,9.99,0.05,9.49,1,19,53.3,4,-0.01,2,16.4,0,1,51,0.9047,1,7.0
7215,2022-03-28,52,NL,SmartTV,Organic,Basic,Monthly,Prepaid,9.99,0.0,9.99,0,21,32.4,1,2.5,0,10.6,1,0,45,0.7774,0,
7216,2022-03-27,68,DE,Desktop,Paid Search,Standard,Monthly,PayPal,13.99,0.05,13.29,0,11,49.6,7,1.06,0,1.0,1,2,45,0.8994,1,12.0
7217,2024-01-24,66,US,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.05,13.29,1,16,32.9,8,0.08,1,33.6,0,0,23,0.7889,1,8.0
7218,2021-12-30,38,US,Mobile,Email,Standard,Annual,PayPal,13.99,0.3156361986876203,9.57,0,4,62.5,7,-1.07,0,22.6,0,0,48,0.5681,1,8.0
7219,2022-04-05,49,CA,Mobile,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,17,39.9,7,-1.34,1,19.2,0,0,45,0.4942,0,
7220,2022-02-17,33,US,Mobile,Email,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,11,51.2,5,-0.38,0,29.0,0,1,46,0.8749,1,5.0
7221,2022-10-14,64,IT,Desktop,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,10,42.2,8,-0.41,0,5.3,0,0,39,0.6962,1,5.0
7222,2024-04-12,65,US,SmartTV,Social,Basic,Annual,Credit Card,9.99,0.3795573219631829,6.2,0,23,27.9,7,-1.21,0,21.1,0,0,21,0.5404,1,10.0
7223,2023-01-01,29,US,Mobile,Affiliate,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,9,58.7,2,1.59,0,27.3,0,0,36,0.7817,0,
7224,2022-08-22,43,US,Mobile,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,0,5,50.5,5,0.29,0,15.5,1,0,40,0.9121,1,1.0
7225,2023-08-04,30,DE,Mobile,Email,Standard,Monthly,PayPal,13.99,0.0,13.99,0,10,42.1,5,0.95,1,12.9,0,0,29,0.7717,1,2.0
7226,2024-01-29,49,IT,Desktop,Paid Search,Standard,Monthly,Debit Card,13.99,0.2,11.19,0,11,47.6,6,1.47,0,28.1,0,0,23,0.7303,0,
7227,2021-01-29,33,UK,SmartTV,Email,Basic,Annual,Debit Card,9.99,0.23536079555483777,7.64,0,9,52.2,5,-1.13,0,7.4,0,0,59,0.5731,1,1.0
7228,2025-06-14,54,UK,Mobile,Organic,Basic,Monthly,PayPal,9.99,0.1,8.99,0,14,78.1,10,0.5,0,25.0,1,0,7,0.804,1,6.0
7229,2025-08-01,69,UK,Desktop,Organic,Standard,Monthly,PayPal,13.99,0.05,13.29,0,11,91.9,8,0.65,0,17.8,0,0,5,0.6918,1,6.0
7230,2024-01-06,63,UK,Mobile,Organic,Premium,Monthly,Apple Pay,17.99,0.0,17.99,0,22,41.7,7,0.24,0,21.5,0,1,24,0.7568,1,2.0
7231,2023-11-16,27,IT,Desktop,Organic,Basic,Monthly,Debit Card,9.99,0.15,8.49,0,19,31.4,4,-1.03,0,12.6,0,0,25,0.5981,0,
7232,2024-06-22,24,DE,Mobile,Organic,Standard,Annual,Credit Card,13.99,0.13220233991577585,12.14,0,7,43.2,6,0.91,1,18.6,0,0,18,0.5358,1,11.0
7233,2023-03-17,60,SE,Mobile,Paid Search,Basic,Annual,Google Pay,9.99,0.38145169943256707,6.18,0,6,38.5,4,0.55,0,8.9,1,0,34,0.7917,1,3.0
7234,2022-10-30,22,ES,Desktop,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,1,13,67.5,7,1.51,0,27.9,0,0,38,0.6867,1,11.0
7235,2022-10-07,38,DE,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.17838788798526597,8.21,0,15,42.7,10,-0.5,0,9.3,0,0,39,0.4131,0,
7236,2021-10-19,69,US,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.05,13.29,0,15,29.8,4,-0.55,0,4.7,0,0,50,0.7325,1,8.0
7237,2025-03-16,41,ES,Mobile,Social,Basic,Monthly,Credit Card,9.99,0.1,8.99,0,0,61.5,2,-1.01,0,15.6,0,0,10,0.8692,1,2.0
7238,2022-08-09,18,IT,Mobile,Organic,Standard,Monthly,PayPal,13.99,0.0,13.99,0,16,44.7,8,-0.85,0,23.0,0,0,41,0.6458,0,
7239,2022-06-04,68,ES,Desktop,Social,Premium,Monthly,Credit Card,17.99,0.05,17.09,0,20,31.1,10,-1.05,1,7.4,0,0,43,0.5525,0,
7240,2025-10-27,54,DE,Mobile,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,4,54.9,12,-0.21,0,22.3,0,0,2,0.6967,1,7.0
7241,2023-07-15,35,US,Desktop,Paid Search,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,29,5.0,1,0.55,0,23.3,0,0,30,0.4871,0,
7242,2024-02-10,49,UK,Desktop,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,1,25,39.1,2,-0.44,0,30.6,0,0,23,0.6753,1,3.0
7243,2022-03-25,49,ES,Mobile,Social,Standard,Monthly,PayPal,13.99,0.0,13.99,0,20,66.8,3,0.6,0,18.5,0,1,45,0.748,0,
7244,2022-05-22,46,UK,Mobile,Referral,Standard,Monthly,Prepaid,13.99,0.0,13.99,0,10,44.3,1,0.01,1,15.6,0,0,43,0.6923,1,7.0
7245,2024-08-22,67,DE,Desktop,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,10,69.9,7,-1.76,1,30.7,0,0,16,0.7039,1,3.0
7246,2023-04-04,58,US,Desktop,Paid Search,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,12,37.0,9,-2.46,1,19.7,0,0,33,0.8756,0,
7247,2021-09-27,31,UK,Tablet,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,21,60.6,6,0.71,0,1.0,0,0,51,0.5578,1,10.0
7248,2025-03-06,69,FR,Desktop,Referral,Premium,Monthly,Debit Card,17.99,0.0,17.99,0,13,26.3,5,0.15,1,10.5,1,0,10,0.7475,1,2.0
7249,2023-01-06,68,IT,SmartTV,Social,Basic,Monthly,Apple Pay,9.99,0.05,9.49,0,11,40.7,5,2.34,1,10.3,0,1,36,0.782,1,8.0
7250,2024-05-05,20,US,Desktop,Paid Search,Basic,Monthly,Credit Card,9.99,0.15,8.49,1,22,23.2,7,-0.98,0,1.6,0,0,20,0.7194,0,
7251,2022-09-16,33,ES,SmartTV,Social,Basic,Monthly,Credit Card,9.99,0.2,7.99,0,27,5.0,5,-0.56,0,42.1,0,0,39,0.7041,1,7.0
7252,2023-10-21,49,CA,Desktop,Email,Standard,Monthly,Apple Pay,13.99,0.0,13.99,1,0,29.9,4,-0.59,0,19.6,0,1,26,0.9169,1,4.0
7253,2024-11-17,63,ES,SmartTV,Social,Standard,Annual,Debit Card,13.99,0.26579466927719825,10.27,0,8,33.1,2,-0.63,0,23.5,0,0,13,0.7213,0,
7254,2025-06-05,55,SE,SmartTV,Paid Search,Standard,Monthly,Apple Pay,13.99,0.2,11.19,1,0,31.3,10,-1.3,0,23.9,1,1,7,0.9663,1,8.0
7255,2022-01-14,47,UK,Mobile,Paid Search,Basic,Annual,PayPal,9.99,0.2903648633738723,7.09,0,10,68.9,4,0.44,0,14.9,0,2,48,0.7367,1,10.0
7256,2024-05-12,33,CA,Tablet,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,19,88.6,2,-0.02,2,8.3,0,0,20,0.6184,1,12.0
7257,2025-07-29,23,FR,Mobile,Affiliate,Premium,Annual,Credit Card,17.99,0.23990213869480814,13.67,1,16,43.0,7,-0.91,2,32.7,1,0,5,0.8364,1,3.0
7258,2024-03-19,64,FR,SmartTV,Social,Standard,Annual,Credit Card,13.99,0.10506819863542358,12.52,0,22,50.9,9,1.07,2,16.7,1,2,21,0.7622,1,10.0
7259,2021-09-19,45,US,Mobile,Paid Search,Premium,Annual,Prepaid,17.99,0.3473373731072499,11.74,0,18,34.3,3,-0.83,0,1.0,0,0,51,0.3572,0,
7260,2021-12-13,41,SE,Desktop,Email,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,16,44.7,6,0.28,0,13.9,0,1,49,0.7799,1,7.0
7261,2022-01-06,68,CA,Mobile,Social,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,11,47.0,4,-0.27,3,4.5,0,0,48,0.8251,1,5.0
7262,2021-07-14,26,DE,SmartTV,Organic,Premium,Monthly,Credit Card,17.99,0.1,16.19,0,22,42.4,8,-0.85,0,36.4,0,0,54,0.735,1,10.0
7263,2024-10-08,31,ES,SmartTV,Social,Standard,Monthly,Prepaid,13.99,0.0,13.99,1,18,39.6,5,0.38,3,17.4,0,0,15,0.7759,1,12.0
7264,2025-10-29,62,UK,Desktop,Email,Standard,Monthly,Google Pay,13.99,0.1,12.59,0,22,59.0,6,1.88,2,15.6,0,0,2,0.7152,1,5.0
7265,2023-08-02,32,US,Mobile,Affiliate,Basic,Monthly,Apple Pay,9.99,0.05,9.49,0,23,14.4,10,0.1,0,9.8,0,0,29,0.4903,1,1.0
7266,2023-12-30,67,FR,Desktop,Paid Search,Basic,Monthly,Prepaid,9.99,0.05,9.49,0,7,43.3,4,-0.33,0,10.9,0,0,24,0.8486,1,3.0
7267,2024-11-13,62,UK,Mobile,Referral,Standard,Monthly,Google Pay,13.99,0.15,11.89,0,18,64.4,6,2.2,1,26.1,0,0,14,0.4996,1,10.0
7268,2023-01-30,23,IT,SmartTV,Paid Search,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,12,34.2,4,0.6,1,23.2,0,0,35,0.748,1,11.0
7269,2023-05-13,41,SE,Mobile,Paid Search,Basic,Monthly,Credit Card,9.99,0.15,8.49,1,30,34.1,6,-0.09,0,13.6,0,0,32,0.591,1,9.0
7270,2023-12-12,57,IT,Desktop,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,18,41.4,8,0.39,0,27.0,0,0,25,0.5588,0,
7271,2022-07-11,43,DE,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.0,13.99,1,27,55.0,3,0.82,0,6.3,0,1,42,0.7027,1,10.0
7272,2021-04-23,29,UK,SmartTV,Organic,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,3,34.0,7,-0.44,2,14.2,0,1,56,0.9036,1,5.0
7273,2023-11-03,20,ES,Desktop,Social,Basic,Monthly,PayPal,9.99,0.0,9.99,0,16,35.6,8,-1.45,1,18.8,0,0,26,0.7591,1,1.0
7274,2025-02-10,18,UK,SmartTV,Organic,Premium,Monthly,Apple Pay,17.99,0.0,17.99,0,7,49.9,6,1.81,0,23.4,0,0,11,0.6247,0,
7275,2021-05-14,27,US,Mobile,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,20,28.4,6,-0.16,1,28.5,1,0,56,0.7588,1,1.0
7276,2022-01-31,31,UK,Desktop,Affiliate,Basic,Monthly,PayPal,9.99,0.0,9.99,1,13,39.1,5,1.85,0,19.2,1,0,47,0.7968,0,
7277,2022-04-26,33,UK,Mobile,Affiliate,Basic,Monthly,Debit Card,9.99,0.2,7.99,0,10,14.5,4,0.33,1,5.0,0,0,44,0.7112,1,7.0
7278,2025-01-09,62,UK,Tablet,Organic,Premium,Monthly,Debit Card,17.99,0.2,14.39,1,29,66.0,2,1.59,2,16.0,0,1,12,0.7033,1,12.0
7279,2023-07-11,44,DE,Mobile,Email,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,4,66.0,8,-0.13,1,15.4,0,1,30,0.8656,1,1.0
7280,2023-09-03,25,US,Mobile,Paid Search,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,18,62.3,5,-0.94,0,17.0,0,0,28,0.764,1,2.0
7281,2024-03-24,22,UK,Desktop,Organic,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,23,61.4,8,0.77,0,3.5,1,2,21,0.8166,1,2.0
7282,2022-05-21,24,US,Mobile,Referral,Basic,Monthly,Prepaid,9.99,0.0,9.99,1,6,39.5,7,-0.57,1,22.0,0,0,43,0.6967,1,5.0
7283,2024-07-26,34,FR,Tablet,Organic,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,20,43.5,13,0.56,0,25.4,0,2,17,0.7042,0,
7284,2021-02-25,56,UK,SmartTV,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,6,38.4,10,1.53,1,6.0,0,1,58,0.8126,1,6.0
7285,2021-07-27,20,UK,Desktop,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,17,62.1,10,1.57,2,3.3,1,1,53,0.7963,1,5.0
7286,2025-01-29,39,ES,Desktop,Social,Basic,Annual,Debit Card,9.99,0.16098949118640266,8.38,0,17,73.5,9,-1.55,0,21.2,0,0,11,0.5888,1,11.0
7287,2024-04-16,41,FR,Mobile,Affiliate,Premium,Monthly,PayPal,17.99,0.05,17.09,0,16,17.2,10,2.09,2,4.9,0,0,20,0.6014,1,11.0
7288,2021-11-19,25,ES,Mobile,Affiliate,Standard,Annual,PayPal,13.99,0.20308053291757566,11.15,0,12,55.5,8,-0.18,0,7.7,0,1,49,0.6748,1,4.0
7289,2023-03-13,21,CA,SmartTV,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,1,23,87.5,5,0.18,1,30.2,0,0,34,0.6466,1,6.0
7290,2021-04-05,29,IT,Mobile,Paid Search,Basic,Monthly,Prepaid,9.99,0.2,7.99,0,12,41.1,8,2.5,1,24.7,0,0,57,0.7233,1,6.0
7291,2024-05-11,25,FR,SmartTV,Paid Search,Premium,Annual,Debit Card,17.99,0.1280997203290165,15.69,0,16,64.6,6,0.09,3,24.4,0,1,20,0.7805,0,
7292,2024-10-12,59,FR,Desktop,Social,Standard,Monthly,Prepaid,13.99,0.0,13.99,0,4,56.1,3,-0.4,0,22.2,0,0,15,0.7765,0,
7293,2022-05-24,65,DE,Mobile,Social,Basic,Monthly,Debit Card,9.99,0.0,9.99,1,16,42.0,5,-0.49,0,28.4,1,0,43,0.9005,0,
7294,2022-10-02,50,FR,Mobile,Organic,Premium,Monthly,Google Pay,17.99,0.0,17.99,0,22,64.7,9,0.44,0,22.9,0,0,39,0.5761,0,
7295,2022-03-09,57,US,Desktop,Paid Search,Standard,Monthly,Debit Card,13.99,0.1,12.59,0,14,64.8,9,-0.32,1,16.7,0,1,46,0.7737,0,
7296,2022-12-12,57,US,SmartTV,Social,Basic,Monthly,Debit Card,9.99,0.0,9.99,1,25,42.7,4,0.2,0,25.7,0,0,37,0.6932,1,10.0
7297,2022-05-13,63,US,Tablet,Referral,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,1,47.0,3,-2.5,1,16.1,0,0,44,0.843,0,
7298,2022-03-28,23,IT,Desktop,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,26,41.3,5,0.07,0,22.8,1,0,45,0.6756,1,11.0
7299,2023-02-25,69,ES,SmartTV,Social,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,16,68.6,6,-0.11,2,20.1,0,1,34,0.7078,1,2.0
7300,2025-04-18,41,CA,Mobile,Email,Standard,Monthly,Debit Card,13.99,0.05,13.29,2,3,67.4,1,1.23,0,19.1,1,0,8,0.9612,1,7.0
7301,2024-10-24,46,FR,Mobile,Paid Search,Standard,Monthly,PayPal,13.99,0.2,11.19,0,25,33.7,4,1.03,0,26.4,1,0,14,0.8217,1,5.0
7302,2022-06-27,59,US,Tablet,Organic,Premium,Monthly,PayPal,17.99,0.15,15.29,0,29,40.7,1,-0.54,1,31.8,0,1,42,0.6657,1,9.0
7303,2025-09-18,43,US,Desktop,Affiliate,Basic,Annual,PayPal,9.99,0.15435423048436603,8.45,0,15,83.9,5,0.7,2,29.4,0,1,3,0.768,1,11.0
7304,2022-01-19,31,ES,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.21940605044194755,7.8,0,13,58.2,2,1.36,0,21.3,0,0,47,0.5834,1,3.0
7305,2025-07-22,18,IT,Tablet,Social,Standard,Monthly,Apple Pay,13.99,0.05,13.29,1,0,47.7,9,-1.17,1,27.8,0,1,5,0.946,1,11.0
7306,2022-07-19,26,US,Mobile,Paid Search,Basic,Monthly,Debit Card,9.99,0.2,7.99,0,19,61.1,8,-2.15,0,26.5,0,0,41,0.6465,0,
7307,2023-09-14,22,ES,Desktop,Email,Basic,Monthly,Credit Card,9.99,0.0,9.99,2,30,47.4,1,-1.04,0,26.0,0,0,28,0.7964,1,6.0
7308,2022-01-06,37,IT,SmartTV,Referral,Premium,Monthly,Credit Card,17.99,0.15,15.29,2,9,19.8,9,-0.24,0,28.9,0,0,48,0.8871,1,10.0
7309,2024-10-23,58,UK,Mobile,Referral,Basic,Annual,PayPal,9.99,0.1563386184758414,8.43,0,0,58.0,5,1.38,0,2.5,0,1,14,0.6614,0,
7310,2022-08-04,35,IT,Tablet,Social,Basic,Monthly,Credit Card,9.99,0.15,8.49,0,25,5.0,7,-0.07,0,20.5,0,0,41,0.7115,0,
7311,2025-05-13,49,US,SmartTV,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,0,12,65.9,2,-1.8,0,3.1,0,0,8,0.6835,1,1.0
7312,2021-06-01,27,IT,Mobile,Organic,Standard,Annual,Credit Card,13.99,0.22091701568148267,10.9,0,4,35.8,2,0.45,2,5.8,0,1,55,0.6037,1,5.0
7313,2023-07-06,48,NL,Mobile,Organic,Standard,Monthly,PayPal,13.99,0.0,13.99,1,22,46.9,3,-1.22,0,24.7,0,1,30,0.8399,1,2.0
7314,2021-10-17,67,SE,SmartTV,Social,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,18,21.7,11,-0.1,1,47.7,0,0,50,0.7673,1,10.0
7315,2025-06-12,34,SE,Desktop,Social,Basic,Monthly,PayPal,9.99,0.0,9.99,0,19,46.0,6,0.56,2,11.9,0,0,7,0.6869,1,4.0
7316,2023-02-01,43,UK,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,1,18,69.8,3,0.32,0,15.8,0,1,35,0.7873,1,5.0
7317,2024-05-16,68,ES,Mobile,Affiliate,Premium,Annual,Google Pay,17.99,0.4,10.79,0,8,49.3,6,-0.1,0,35.4,0,0,20,0.7274,1,2.0
7318,2025-05-25,49,NL,Mobile,Paid Search,Standard,Monthly,Prepaid,13.99,0.15,11.89,1,16,67.0,7,-0.4,0,14.8,0,0,7,0.7837,0,
7319,2023-09-06,38,US,Desktop,Organic,Standard,Monthly,Prepaid,13.99,0.1,12.59,0,10,59.6,3,-1.12,0,13.8,0,0,28,0.6875,0,
7320,2021-04-15,24,DE,SmartTV,Referral,Premium,Monthly,PayPal,17.99,0.0,17.99,1,15,30.5,1,-1.23,1,23.3,0,1,57,0.844,1,7.0
7321,2022-02-08,66,NL,Desktop,Social,Basic,Annual,Credit Card,9.99,0.24548588930816528,7.54,0,30,16.2,5,1.29,0,21.6,0,0,47,0.3721,0,
7322,2022-01-24,49,US,Mobile,Organic,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,8,17.1,8,-0.99,0,22.5,1,0,47,0.9141,1,8.0
7323,2025-07-28,20,US,SmartTV,Affiliate,Standard,Monthly,Prepaid,13.99,0.05,13.29,0,8,20.6,1,0.9,1,18.8,1,1,5,0.9406,1,8.0
7324,2025-07-17,46,SE,Mobile,Organic,Standard,Monthly,Apple Pay,13.99,0.05,13.29,0,18,65.9,7,-0.36,0,36.2,0,0,5,0.7542,1,11.0
7325,2023-05-21,68,SE,Mobile,Organic,Basic,Monthly,Debit Card,9.99,0.15,8.49,0,9,23.6,7,0.92,0,9.8,0,0,31,0.7424,0,
7326,2025-06-14,66,ES,SmartTV,Referral,Basic,Annual,Apple Pay,9.99,0.11494493035955376,8.84,0,15,43.4,4,-1.0,0,25.0,0,0,7,0.4438,0,
7327,2022-03-26,28,UK,Mobile,Social,Standard,Annual,Credit Card,13.99,0.18822624474943708,11.36,0,20,26.8,2,0.47,1,36.9,0,0,45,0.4636,1,11.0
7328,2024-05-25,39,US,Desktop,Paid Search,Basic,Annual,PayPal,9.99,0.13727644676443804,8.62,0,27,38.7,5,-0.07,0,16.4,0,0,19,0.4161,0,
7329,2022-12-17,69,US,SmartTV,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,12,76.0,5,-0.4,0,20.2,0,0,36,0.6949,0,
7330,2022-03-16,58,US,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,24,58.5,3,-0.68,1,19.1,0,0,46,0.6078,1,8.0
7331,2022-04-02,47,FR,Desktop,Paid Search,Standard,Monthly,PayPal,13.99,0.15,11.89,0,28,63.0,7,-0.93,0,2.2,0,0,45,0.459,1,12.0
7332,2023-02-06,33,US,SmartTV,Email,Premium,Annual,Credit Card,17.99,0.21546738031310914,14.11,0,16,35.2,7,-0.64,0,20.1,0,0,35,0.4083,0,
7333,2022-09-13,57,ES,Mobile,Social,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,7,52.4,10,0.95,0,1.8,0,0,40,0.7846,1,1.0
7334,2022-01-21,48,SE,SmartTV,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,11,47.5,7,1.58,0,15.8,0,1,47,0.7331,1,4.0
7335,2022-09-03,45,NL,Mobile,Email,Basic,Annual,Credit Card,9.99,0.10797103041718568,8.91,0,15,25.0,3,0.15,1,2.6,0,0,40,0.4769,0,
7336,2021-08-23,66,FR,SmartTV,Email,Basic,Annual,Credit Card,9.99,0.18149887469313136,8.18,0,24,38.1,8,-0.08,0,14.0,0,0,52,0.4032,0,
